ID	CNT_1	CNT_10	CNT_2	CNT_3	CNT_4	CNT_5	CNT_6	CNT_7	CNT_8	CNT_9	ICM_1	ICM_10	ICM_11	ICM_12	ICM_13	ICM_2	ICM_3	ICM_4	ICM_5	ICM_6	ICM_7	ICM_8	ICM_9
ENSG00000105219	0	4.92	0.95	1.31	0	6.8	0	2.84	0	0.97	0.98	0	2.95	1.91	6.88	0.99	2.95	1.94	0	3.91	0	3.13	0.97
ENSG00000012048	26.47	53.12	25.77	44.66	44.54	33.02	17.15	38.77	40.34	38.95	51.94	26.16	54.08	56.24	45.19	42.44	31.42	39.79	21.14	41.02	56.39	41.7	50.62
ENSG00000033122	1.89	1.97	20.99	7.88	5.69	10.68	2.02	4.73	10.57	26.29	11.76	0.97	23.6	8.58	15.72	2.96	9.82	1.94	3.84	3.91	4.86	10.42	7.79
ENSG00000075651	152.21	213.47	313.01	458.47	289.99	176.74	52.47	244.89	276.62	307.69	270.48	210.23	219.28	274.55	384.09	336.54	185.59	206.72	243.1	306.64	321.79	237.68	223.91
ENSG00000123374	59.56	59.02	79.21	39.41	43.59	6.8	37.33	26.47	38.42	63.29	33.32	13.56	48.18	22.88	52.06	30.59	46.15	1.94	99.93	24.41	22.36	19.81	52.57
ENSG00000110665	152.21	161.33	145.05	340.24	321.26	207.82	28.25	204.23	654.1	294.06	272.44	238.32	464.13	283.13	373.28	317.78	321.11	411.49	341.11	270.51	341.23	254.36	269.66
ENSG00000204764	6.62	18.69	15.27	7.88	24.64	24.28	12.11	9.46	45.14	11.68	22.54	2.91	28.52	33.37	17.68	27.63	40.26	82.49	90.32	49.81	29.16	29.19	13.63
ENSG00000132518	1.89	0	0	2.63	0	0	2.02	0	1.92	0.97	0.98	0	3.93	3.81	0	0.99	0	0	3.84	0.98	2.92	5.21	2.92
ENSG00000230567	0	0.98	0	0	0.95	0	2.02	0	1.92	0	0.98	0	0	0	1.96	0	14.73	0	0.96	1.95	3.89	2.08	0.97
ENSG00000149716	82.25	46.24	17.18	32.84	26.53	36.9	150.34	60.51	38.42	40.9	49.98	62	41.3	54.34	35.36	29.61	60.88	54.35	30.75	79.1	78.75	50.04	45.76
ENSG00000132514	12.29	5.9	30.54	22.33	11.37	13.6	10.09	12.29	10.57	12.66	27.44	12.59	8.85	10.49	6.88	6.91	26.51	14.56	8.65	16.6	19.44	8.34	11.68
ENSG00000146007	162.61	133.79	184.18	165.52	167.74	174.8	163.46	170.19	138.31	173.32	187.18	170.51	209.45	185.89	157.17	147.05	149.26	156.25	172.96	123.05	157.49	101.12	147
ENSG00000146005	6.62	2.95	0.95	0	1.9	13.6	0	2.84	1.92	0.97	0.98	1.94	2.95	0	3.93	0.99	3.93	1.94	4.8	6.84	6.81	3.13	3.89
ENSG00000184254	20.8	39.35	51.53	6.57	28.43	66.04	229.04	14.18	7.68	37.97	21.56	42.63	20.65	24.79	17.68	21.71	67.76	2.91	40.36	8.79	48.61	10.42	29.21
ENSG00000138942	31.2	53.12	67.76	131.37	68.23	33.02	70.63	43.49	45.14	70.11	41.16	25.19	52.12	43.85	64.83	59.21	34.37	47.55	16.33	41.02	22.36	46.91	29.21
ENSG00000070081	457.58	382.67	292.01	352.06	306.1	653.56	450.02	553.12	517.71	390.46	682.08	505.71	621.47	577.7	444.99	452.99	956.44	603.65	313.24	421.88	702.87	502.46	599.68
ENSG00000178860	45.38	39.35	30.54	9.2	31.27	71.86	58.52	9.46	32.66	33.11	23.52	26.16	29.5	83.89	29.47	28.62	48.12	14.56	49	26.37	53.47	28.15	23.36
ENSG00000138944	14.18	5.9	7.63	0	14.21	8.74	20.18	21.75	3.84	12.66	3.92	1.94	4.92	1.91	10.81	6.91	14.73	6.79	10.57	3.91	0.97	4.17	5.84
ENSG00000143013	297.8	411.2	237.62	248.28	274.82	255.4	812.25	269.47	203.63	278.48	316.54	448.55	213.38	257.39	179.77	297.06	235.67	131.99	147.01	218.75	204.15	148.03	248.25
ENSG00000163170	51.05	155.43	163.18	193.11	250.18	146.64	160.43	300.67	234.36	233.69	465.5	395.27	329.42	243.09	338.9	317.78	283.79	309.59	155.66	271.49	232.35	337.76	345.6
ENSG00000163171	823.45	768.29	865.55	941.9	696.53	1832.5	1183.56	1466.48	790.49	761.44	1224.01	1308.85	1157.38	1030.51	1008.85	1162.58	723.71	1148.1	735.06	996.1	927.44	1160.25	975.46
ENSG00000144535	65.23	93.45	94.48	67	57.81	106.82	97.87	99.28	96.05	91.53	68.6	45.53	95.38	68.64	106.09	89.81	81.5	134.9	91.28	134.77	67.08	90.69	69.12
ENSG00000172575	1.89	14.76	3.82	5.25	2.84	63.12	8.07	2.84	1.92	3.89	2.94	1.94	6.88	10.49	10.81	6.91	8.84	6.79	3.84	3.91	7.78	6.25	2.92
ENSG00000142949	43.49	24.59	37.22	17.08	47.38	19.42	68.61	7.56	20.17	26.29	6.86	31	9.83	20.97	19.65	12.83	42.22	19.41	55.73	18.55	15.55	22.93	23.36
ENSG00000008226	6.62	2.95	0	0	2.84	1.94	2.02	2.84	1.92	2.92	1.96	0.97	2.95	0	1.96	0.99	11.78	0	0	3.91	10.69	7.3	3.89
ENSG00000172572	1030.49	2487.84	1710.1	3047.7	2696.1	1102.22	419.75	1505.24	1381.2	1084.72	1435.69	872.89	1465.17	1025.74	1073.68	1921.51	776.74	740.49	932.04	955.08	1969.6	993.46	1341.5
ENSG00000166529	73.74	48.2	33.4	36.78	30.33	85.46	55.5	41.6	47.06	43.82	60.76	31.97	70.8	87.7	78.59	51.32	66.77	57.26	50.93	45.9	74.86	29.19	41.86
ENSG00000166526	162.61	97.39	89.7	85.39	82.45	153.44	141.26	157.9	140.23	98.35	98	108.51	123.9	144.9	76.62	109.55	110.96	98.99	196.98	102.54	104.02	109.46	111.95
ENSG00000166527	1.89	0	0.95	0	0.95	6.8	2.02	2.84	1.92	0	0.98	0	0.98	0	0	0.99	0.98	0	3.84	0.98	0	3.13	0.97
ENSG00000172578	14.18	27.54	24.81	11.82	4.74	19.42	5.05	17.02	28.82	12.66	22.54	8.72	13.77	10.49	17.68	22.7	31.42	25.23	42.28	17.58	25.28	15.64	15.58
ENSG00000117133	124.79	153.46	176.54	191.8	200.9	120.42	210.88	179.65	125.83	180.14	211.68	131.76	153.4	142.04	168.96	222.05	110.96	208.66	140.29	132.81	152.63	88.61	150.89
ENSG00000142945	8.51	18.69	6.68	5.25	7.58	10.68	0	12.29	16.33	7.79	12.74	1.94	9.83	22.88	0	8.88	9.82	10.68	0.96	3.91	8.75	5.21	8.76
ENSG00000114698	75.63	121	134.56	149.76	203.75	66.04	72.65	75.64	79.72	128.53	99.96	106.57	78.67	94.38	67.78	73.03	91.32	50.47	50.93	58.59	85.55	118.84	101.25
ENSG00000070729	1.89	0	0.95	0	1.9	1.94	0	2.84	1.92	0.97	0.98	0.97	0.98	3.81	1.96	0.99	5.89	1.94	0	0	0.97	1.04	1.95
ENSG00000108799	434.89	397.43	393.17	444.02	432.13	244.72	227.03	201.39	370.75	379.75	261.66	162.76	408.08	330.79	338.9	296.07	299.5	445.46	467.94	385.74	250.82	416.98	350.47
ENSG00000108798	86.03	47.22	52.49	23.65	11.37	41.76	140.25	46.33	54.75	42.84	24.5	12.59	38.35	54.34	38.31	24.67	51.06	24.26	59.57	39.06	56.39	43.78	35.05
